data,descricao,entrada,saida,id_cliente,data_vencimento,data_pagamento,valor_fatura
2027-07-17,Produto C,2978.697414988704,0.0,C045,2027-08-16,2027-08-16,2978.697414988704
2027-07-17,Assinatura Anual,4625.384755243041,0.0,C235,2027-08-16,2027-08-15,4625.384755243041
2027-07-17,Compra Equipamentos,0.0,2450.7040621721862,F001,2027-07-17,2027-07-20,2450.7040621721862
2027-07-17,Assinatura Trimestral,4480.220783146373,0.0,C139,2027-08-16,2027-08-23,4480.220783146373
2027-07-17,Produto B,7106.564741996003,0.0,C214,2027-08-16,2027-08-25,7106.564741996003
2027-07-17,Produto C,3581.648069771769,0.0,C471,2027-08-16,2027-08-30,3581.648069771769
2027-07-18,Compra Matéria-prima,0.0,2766.938443491874,F001,2027-07-18,2027-07-22,2766.938443491874
2027-07-18,Marketing,0.0,4848.785092983055,F001,2027-07-18,2027-07-21,4848.785092983055
2027-07-18,Produto A,4708.546286025253,0.0,C490,2027-08-17,2027-08-22,4708.546286025253
2027-07-18,Produto C,4914.238856611251,0.0,C008,2027-08-17,2027-08-15,4914.238856611251
2027-07-18,Compra Equipamentos,0.0,4907.799707632599,G006,2027-07-18,2027-07-22,4907.799707632599
2027-07-18,Consultoria,3636.774119659039,0.0,C304,2027-08-17,2027-08-23,3636.774119659039
2027-07-19,Marketing,0.0,4151.163353943547,G006,2027-07-19,2027-07-20,4151.163353943547
2027-07-19,Produto C,7201.604532135373,0.0,C187,2027-08-18,2027-08-27,7201.604532135373
2027-07-19,Produto C,6065.047121510082,0.0,C221,2027-08-18,2027-09-02,6065.047121510082
2027-07-19,Produto C,3172.2192279330557,0.0,C356,2027-08-18,2027-08-24,3172.2192279330557
2027-07-19,Assinatura Anual,3550.8880463945993,0.0,C409,2027-08-18,2027-09-02,3550.8880463945993
2027-07-19,Produto D,5444.985421628611,0.0,C086,2027-08-18,2027-08-24,5444.985421628611
2027-07-19,Despesa Patrocínios,0.0,3606.002184396083,S008,2027-07-19,2027-07-24,3606.002184396083
2027-07-19,Produto C,4716.989781382586,0.0,C180,2027-08-18,2027-09-01,4716.989781382586
2027-07-19,Produto B,6454.427486599477,0.0,C477,2027-08-18,2027-09-01,6454.427486599477
2027-07-19,Assinatura Anual,3582.5736602508414,0.0,C245,2027-08-18,2027-08-20,3582.5736602508414
2027-07-20,Produto B,4387.489764003766,0.0,C236,2027-08-19,2027-08-22,4387.489764003766
2027-07-20,Produto B,7012.093985944161,0.0,C165,2027-08-19,2027-08-17,7012.093985944161
2027-07-20,Suporte,3307.813249732498,0.0,C064,2027-08-19,2027-08-17,3307.813249732498
2027-07-20,Produto B,3205.0133508177446,0.0,C107,2027-08-19,2027-08-25,3205.0133508177446
2027-07-21,Produto C,3622.6380064888194,0.0,C405,2027-08-20,2027-08-23,3622.6380064888194
2027-07-21,Produto C,4548.000263228479,0.0,C014,2027-08-20,2027-08-26,4548.000263228479
2027-07-21,Assinatura Anual,6837.028436600507,0.0,C355,2027-08-20,2027-08-29,6837.028436600507
2027-07-21,Produto B,6418.035068594805,0.0,C347,2027-08-20,2027-08-27,6418.035068594805
2027-07-21,Compra Equipamentos,0.0,3192.466939743978,F001,2027-07-21,2027-07-24,3192.466939743978
2027-07-21,Assinatura Anual,3363.403645112828,0.0,C500,2027-08-20,2027-08-30,3363.403645112828
2027-07-21,Produto A,4657.935805089206,0.0,C181,2027-08-20,2027-08-26,4657.935805089206
2027-07-21,Produto D,3735.2643667956854,0.0,C233,2027-08-20,2027-08-17,3735.2643667956854
2027-07-22,Produto A,4246.053384920071,0.0,C023,2027-08-21,2027-08-26,4246.053384920071
2027-07-22,Consultoria,3745.585397888973,0.0,C259,2027-08-21,2027-08-24,3745.585397888973
2027-07-22,Produto A,3485.0422722823573,0.0,C180,2027-08-21,2027-09-02,3485.0422722823573
2027-07-22,Produto C,3170.848057374712,0.0,C184,2027-08-21,2027-08-30,3170.848057374712
2027-07-22,Compra Equipamentos,0.0,2197.557356328226,MKT,2027-07-22,2027-07-27,2197.557356328226
2027-07-22,Produto D,2520.829802199844,0.0,C339,2027-08-21,2027-08-30,2520.829802199844
2027-07-23,Consultoria,5021.123481608647,0.0,C199,2027-08-22,2027-09-02,5021.123481608647
2027-07-23,Compra Equipamentos,0.0,3734.704876155833,ADM,2027-07-23,2027-07-28,3734.704876155833
2027-07-23,Compra Matéria-prima,0.0,4713.942232444104,S008,2027-07-23,2027-07-23,4713.942232444104
2027-07-23,Suporte,5705.685323687591,0.0,C298,2027-08-22,2027-08-17,5705.685323687591
2027-07-23,Produto A,2520.939243484954,0.0,C136,2027-08-22,2027-09-05,2520.939243484954
2027-07-23,Consultoria,4246.167025733485,0.0,C339,2027-08-22,2027-08-17,4246.167025733485
2027-07-23,Despesa Patrocínios,0.0,4465.749847608116,ADM,2027-07-23,2027-07-26,4465.749847608116
2027-07-23,Assinatura Trimestral,5218.527020788625,0.0,C012,2027-08-22,2027-08-25,5218.527020788625
2027-07-23,Suporte,5959.358764173483,0.0,C472,2027-08-22,2027-08-20,5959.358764173483
2027-07-23,Consultoria,4105.143675449587,0.0,C405,2027-08-22,2027-09-06,4105.143675449587
2027-07-24,Assinatura Trimestral,3268.4453461688418,0.0,C356,2027-08-23,2027-08-30,3268.4453461688418
2027-07-24,Produto B,7392.545853451004,0.0,C467,2027-08-23,2027-08-23,7392.545853451004
2027-07-24,Produto D,5137.005250529312,0.0,C420,2027-08-23,2027-08-25,5137.005250529312
2027-07-24,Assinatura Anual,4597.645339183135,0.0,C497,2027-08-23,2027-08-23,4597.645339183135
2027-07-24,Produto D,6617.72538506757,0.0,C046,2027-08-23,2027-09-07,6617.72538506757
2027-07-24,Assinatura Anual,3819.949856902455,0.0,C094,2027-08-23,2027-09-04,3819.949856902455
2027-07-24,Assinatura Anual,2788.2187307947315,0.0,C483,2027-08-23,2027-09-06,2788.2187307947315
2027-07-24,Produto C,3990.1252755780692,0.0,C090,2027-08-23,2027-08-31,3990.1252755780692
2027-07-24,Consultoria,3820.253227207566,0.0,C227,2027-08-23,2027-08-31,3820.253227207566
2027-07-25,Produto B,5930.35201496552,0.0,C150,2027-08-24,2027-09-01,5930.35201496552
2027-07-25,Consultoria,3011.8522089971057,0.0,C140,2027-08-24,2027-09-02,3011.8522089971057
2027-07-25,Assinatura Trimestral,3650.648280973115,0.0,C311,2027-08-24,2027-08-20,3650.648280973115
2027-07-25,Pagamento Impostos,0.0,3088.8815216884827,F001,2027-07-25,2027-07-26,3088.8815216884827
2027-07-25,Produto D,5340.873348238746,0.0,C275,2027-08-24,2027-08-20,5340.873348238746
2027-07-26,Pagamento Impostos,0.0,3683.713374890686,MKT,2027-07-26,2027-07-31,3683.713374890686
2027-07-26,Consultoria,2825.279635673693,0.0,C190,2027-08-25,2027-09-03,2825.279635673693
2027-07-26,Produto D,7315.9824461140915,0.0,C360,2027-08-25,2027-08-23,7315.9824461140915
2027-07-26,Pagamento Seguros,0.0,3238.502204866646,FIN,2027-07-26,2027-07-27,3238.502204866646
2027-07-26,Assinatura Trimestral,4559.997861381568,0.0,C456,2027-08-25,2027-08-27,4559.997861381568
2027-07-26,Assinatura Anual,3939.3308944686464,0.0,C327,2027-08-25,2027-08-22,3939.3308944686464
2027-07-26,Suporte,5698.581043086855,0.0,C128,2027-08-25,2027-09-07,5698.581043086855
2027-07-26,Produto D,6764.6100937218,0.0,C248,2027-08-25,2027-09-07,6764.6100937218
2027-07-26,Produto A,2604.058467413927,0.0,C194,2027-08-25,2027-08-30,2604.058467413927
2027-07-27,Assinatura Trimestral,3776.5567203338705,0.0,C389,2027-08-26,2027-08-21,3776.5567203338705
2027-07-27,Assinatura Anual,2730.358164469501,0.0,C419,2027-08-26,2027-08-24,2730.358164469501
2027-07-27,Assinatura Trimestral,3257.216166322358,0.0,C149,2027-08-26,2027-08-27,3257.216166322358
2027-07-27,Consultoria,4513.466477658339,0.0,C066,2027-08-26,2027-09-06,4513.466477658339
2027-07-27,Suporte,3599.09892519343,0.0,C249,2027-08-26,2027-08-29,3599.09892519343
2027-07-27,Produto A,5122.077162009534,0.0,C180,2027-08-26,2027-09-03,5122.077162009534
2027-07-27,Despesa Patrocínios,0.0,4490.072251294268,S008,2027-07-27,2027-07-29,4490.072251294268
2027-07-27,Produto A,5902.79895303534,0.0,C021,2027-08-26,2027-08-26,5902.79895303534
2027-07-27,Produto B,7221.978502001075,0.0,C129,2027-08-26,2027-09-07,7221.978502001075
2027-07-27,Assinatura Trimestral,4488.362319392687,0.0,C411,2027-08-26,2027-08-28,4488.362319392687
2027-07-28,Assinatura Trimestral,3898.673581420733,0.0,C356,2027-08-27,2027-08-31,3898.673581420733
2027-07-28,Assinatura Trimestral,3578.400738257963,0.0,C005,2027-08-27,2027-08-29,3578.400738257963
2027-07-28,Suporte,3640.4108468112986,0.0,C150,2027-08-27,2027-09-07,3640.4108468112986
2027-07-28,Produto D,4198.0173471380185,0.0,C055,2027-08-27,2027-08-29,4198.0173471380185
2027-07-28,Aluguel,0.0,2403.439225238102,G006,2027-07-28,2027-08-02,2403.439225238102
2027-07-28,Salários,0.0,2501.9531936404055,G006,2027-07-28,2027-07-30,2501.9531936404055
2027-07-29,Suporte,6873.9730224869045,0.0,C414,2027-08-28,2027-09-11,6873.9730224869045
2027-07-29,Assinatura Trimestral,6449.452408998881,0.0,C403,2027-08-28,2027-09-04,6449.452408998881
2027-07-29,Marketing,0.0,1901.2626215084974,ADM,2027-07-29,2027-08-03,1901.2626215084974
2027-07-29,Produto B,7188.13583733884,0.0,C055,2027-08-28,2027-08-26,7188.13583733884
2027-07-29,Aluguel,0.0,2368.7502489189683,F001,2027-07-29,2027-08-03,2368.7502489189683
2027-07-29,Produto D,3205.6643418935337,0.0,C292,2027-08-28,2027-08-27,3205.6643418935337
2027-07-30,Assinatura Anual,4156.56261541344,0.0,C227,2027-08-29,2027-09-07,4156.56261541344
2027-07-30,Suporte,3220.507170842291,0.0,C248,2027-08-29,2027-09-04,3220.507170842291
2027-07-30,Assinatura Trimestral,6191.462866460178,0.0,C490,2027-08-29,2027-09-09,6191.462866460178
2027-07-30,Compra Matéria-prima,0.0,3353.6718072869285,F001,2027-07-30,2027-08-02,3353.6718072869285
2027-07-30,Produto D,3035.73004102297,0.0,C490,2027-08-29,2027-09-07,3035.73004102297
2027-07-30,Assinatura Trimestral,2555.9522844226344,0.0,C059,2027-08-29,2027-09-13,2555.9522844226344
2027-07-30,Despesa Patrocínios,0.0,2409.358006002394,ADM,2027-07-30,2027-08-03,2409.358006002394
2027-07-31,Produto A,5034.0973699595825,0.0,C173,2027-08-30,2027-08-27,5034.0973699595825
2027-07-31,Produto A,5522.042584830525,0.0,C281,2027-08-30,2027-09-08,5522.042584830525
2027-07-31,Produto B,4583.362977967152,0.0,C190,2027-08-30,2027-09-08,4583.362977967152
2027-07-31,Produto B,2910.0647641144906,0.0,C492,2027-08-30,2027-09-10,2910.0647641144906
2027-07-31,Marketing,0.0,4436.2319908539075,S008,2027-07-31,2027-08-02,4436.2319908539075
2027-07-31,Produto C,5693.3790406167145,0.0,C177,2027-08-30,2027-08-30,5693.3790406167145
2027-07-31,Suporte,5287.093055606949,0.0,C070,2027-08-30,2027-09-14,5287.093055606949
2027-07-31,Suporte,5072.719958077646,0.0,C019,2027-08-30,2027-08-26,5072.719958077646
2027-08-01,Marketing,0.0,1732.825754617274,MKT,2027-08-01,2027-08-04,1732.825754617274
2027-08-01,Despesa Patrocínios,0.0,3348.548965960584,F001,2027-08-01,2027-08-03,3348.548965960584
2027-08-01,Consultoria,7428.274701311184,0.0,C143,2027-08-31,2027-09-13,7428.274701311184
2027-08-01,Pagamento Seguros,0.0,3741.0033100435426,G006,2027-08-01,2027-08-01,3741.0033100435426
2027-08-01,Produto C,6746.31380792567,0.0,C449,2027-08-31,2027-09-04,6746.31380792567
2027-08-02,Aluguel,0.0,3107.422513510393,FIN,2027-08-02,2027-08-07,3107.422513510393
2027-08-02,Compra Matéria-prima,0.0,4238.298515192789,F001,2027-08-02,2027-08-04,4238.298515192789
2027-08-02,Produto D,5966.935280456184,0.0,C132,2027-09-01,2027-09-04,5966.935280456184
2027-08-02,Salários,0.0,2620.356708120285,FIN,2027-08-02,2027-08-02,2620.356708120285
2027-08-02,Produto A,7537.177800477201,0.0,C159,2027-09-01,2027-09-13,7537.177800477201
2027-08-02,Marketing,0.0,2394.61261648443,S008,2027-08-02,2027-08-04,2394.61261648443
2027-08-03,Aluguel,0.0,3721.0708495244826,FIN,2027-08-03,2027-08-05,3721.0708495244826
2027-08-03,Salários,0.0,3570.7362125218674,MKT,2027-08-03,2027-08-03,3570.7362125218674
2027-08-03,Assinatura Anual,6317.303271755569,0.0,C325,2027-09-02,2027-09-11,6317.303271755569
2027-08-03,Assinatura Anual,7354.777480501957,0.0,C093,2027-09-02,2027-09-12,7354.777480501957
2027-08-03,Despesa Patrocínios,0.0,2473.616767034524,FIN,2027-08-03,2027-08-08,2473.616767034524
2027-08-03,Assinatura Trimestral,2652.3982715854036,0.0,C240,2027-09-02,2027-09-14,2652.3982715854036
2027-08-04,Produto A,4411.258820847726,0.0,C227,2027-09-03,2027-09-04,4411.258820847726
2027-08-04,Salários,0.0,2523.286370062017,MKT,2027-08-04,2027-08-06,2523.286370062017
2027-08-04,Produto A,7178.663205620782,0.0,C315,2027-09-03,2027-09-15,7178.663205620782
2027-08-04,Assinatura Trimestral,6146.585061705465,0.0,C045,2027-09-03,2027-09-14,6146.585061705465
2027-08-04,Compra Matéria-prima,0.0,4530.618812024753,ADM,2027-08-04,2027-08-04,4530.618812024753
2027-08-04,Produto B,6031.748423224655,0.0,C414,2027-09-03,2027-09-13,6031.748423224655
2027-08-04,Produto A,6840.954860179327,0.0,C400,2027-09-03,2027-09-06,6840.954860179327
2027-08-04,Assinatura Anual,4446.4572580023905,0.0,C152,2027-09-03,2027-09-04,4446.4572580023905
2027-08-05,Produto D,3090.4387507899123,0.0,C171,2027-09-04,2027-09-18,3090.4387507899123
2027-08-05,Despesa Patrocínios,0.0,1833.3164448444795,S008,2027-08-05,2027-08-07,1833.3164448444795
2027-08-05,Consultoria,6965.957616768333,0.0,C472,2027-09-04,2027-09-08,6965.957616768333
2027-08-05,Pagamento Impostos,0.0,3005.1489126406436,MKT,2027-08-05,2027-08-09,3005.1489126406436
2027-08-06,Produto A,3564.5354386521844,0.0,C240,2027-09-05,2027-09-01,3564.5354386521844
2027-08-06,Assinatura Anual,3048.5418596635877,0.0,C031,2027-09-05,2027-09-11,3048.5418596635877
2027-08-06,Produto B,3216.1323352201825,0.0,C125,2027-09-05,2027-09-11,3216.1323352201825
2027-08-06,Produto D,7247.222728539751,0.0,C198,2027-09-05,2027-09-15,7247.222728539751
2027-08-06,Produto C,7125.022373171996,0.0,C303,2027-09-05,2027-09-08,7125.022373171996
2027-08-06,Pagamento Impostos,0.0,4711.729512984291,MKT,2027-08-06,2027-08-10,4711.729512984291
2027-08-06,Assinatura Trimestral,2942.2752446688455,0.0,C080,2027-09-05,2027-09-06,2942.2752446688455
2027-08-06,Produto A,6001.000730377372,0.0,C416,2027-09-05,2027-09-03,6001.000730377372
2027-08-07,Compra Matéria-prima,0.0,2792.5776938679046,MKT,2027-08-07,2027-08-08,2792.5776938679046
2027-08-07,Pagamento Seguros,0.0,3751.7606951743446,MKT,2027-08-07,2027-08-12,3751.7606951743446
2027-08-07,Marketing,0.0,1689.8632358906787,F001,2027-08-07,2027-08-10,1689.8632358906787
2027-08-07,Produto A,2845.29051996467,0.0,C059,2027-09-06,2027-09-10,2845.29051996467
2027-08-07,Assinatura Trimestral,3724.039758952297,0.0,C080,2027-09-06,2027-09-02,3724.039758952297
2027-08-07,Pagamento Seguros,0.0,2397.337251937009,F001,2027-08-07,2027-08-10,2397.337251937009
2027-08-07,Produto A,5174.873636839673,0.0,C132,2027-09-06,2027-09-16,5174.873636839673
2027-08-07,Produto D,3639.738745825916,0.0,C127,2027-09-06,2027-09-03,3639.738745825916
2027-08-07,Compra Matéria-prima,0.0,3109.063874882929,S008,2027-08-07,2027-08-07,3109.063874882929
2027-08-07,Produto D,5221.242758970545,0.0,C235,2027-09-06,2027-09-10,5221.242758970545
2027-08-08,Produto D,6333.853934832238,0.0,C322,2027-09-07,2027-09-22,6333.853934832238
2027-08-08,Produto D,6650.402426917571,0.0,C225,2027-09-07,2027-09-10,6650.402426917571
2027-08-08,Suporte,4002.1991904574397,0.0,C015,2027-09-07,2027-09-07,4002.1991904574397
2027-08-08,Suporte,6676.347562018807,0.0,C426,2027-09-07,2027-09-15,6676.347562018807
2027-08-08,Produto C,6887.74821282799,0.0,C480,2027-09-07,2027-09-07,6887.74821282799
2027-08-08,Assinatura Anual,3465.7792045626106,0.0,C456,2027-09-07,2027-09-02,3465.7792045626106
2027-08-08,Suporte,4120.075866713541,0.0,C034,2027-09-07,2027-09-02,4120.075866713541
2027-08-08,Assinatura Trimestral,4401.895961056391,0.0,C146,2027-09-07,2027-09-02,4401.895961056391
2027-08-08,Produto D,5597.772286125214,0.0,C424,2027-09-07,2027-09-12,5597.772286125214
2027-08-09,Produto C,4166.0453273999665,0.0,C278,2027-09-08,2027-09-12,4166.0453273999665
2027-08-09,Produto A,7047.129230518176,0.0,C282,2027-09-08,2027-09-14,7047.129230518176
2027-08-09,Despesa Patrocínios,0.0,2210.3788890975825,MKT,2027-08-09,2027-08-09,2210.3788890975825
2027-08-09,Produto C,4510.651690727156,0.0,C315,2027-09-08,2027-09-19,4510.651690727156
2027-08-09,Produto D,6965.402539547485,0.0,C302,2027-09-08,2027-09-09,6965.402539547485
2027-08-09,Compra Matéria-prima,0.0,2469.423364970309,G006,2027-08-09,2027-08-09,2469.423364970309
2027-08-10,Assinatura Trimestral,5054.613099996268,0.0,C166,2027-09-09,2027-09-07,5054.613099996268
2027-08-10,Consultoria,3016.539468330132,0.0,C298,2027-09-09,2027-09-18,3016.539468330132
2027-08-10,Produto B,7428.417363626094,0.0,C390,2027-09-09,2027-09-10,7428.417363626094
2027-08-10,Compra Matéria-prima,0.0,2937.26476784481,S008,2027-08-10,2027-08-10,2937.26476784481
2027-08-10,Assinatura Anual,6114.867535146101,0.0,C159,2027-09-09,2027-09-05,6114.867535146101
2027-08-10,Despesa Patrocínios,0.0,3773.397839738664,ADM,2027-08-10,2027-08-13,3773.397839738664
2027-08-10,Produto A,3357.3912695153203,0.0,C435,2027-09-09,2027-09-16,3357.3912695153203
2027-08-10,Produto C,3078.0997194327183,0.0,C448,2027-09-09,2027-09-19,3078.0997194327183
2027-08-11,Produto B,5181.065879414535,0.0,C336,2027-09-10,2027-09-07,5181.065879414535
2027-08-11,Produto A,4984.959440991125,0.0,C129,2027-09-10,2027-09-20,4984.959440991125
2027-08-11,Pagamento Impostos,0.0,1970.0548029222034,S008,2027-08-11,2027-08-11,1970.0548029222034
2027-08-11,Produto A,3386.868443356416,0.0,C005,2027-09-10,2027-09-21,3386.868443356416
2027-08-12,Assinatura Anual,7613.932860009007,0.0,C478,2027-09-11,2027-09-20,7613.932860009007
2027-08-12,Consultoria,6412.734686128103,0.0,C225,2027-09-11,2027-09-13,6412.734686128103
2027-08-12,Marketing,0.0,1646.765321367313,ADM,2027-08-12,2027-08-16,1646.765321367313
2027-08-12,Marketing,0.0,3920.106423290767,S008,2027-08-12,2027-08-14,3920.106423290767
2027-08-12,Produto C,7778.296676585168,0.0,C465,2027-09-11,2027-09-10,7778.296676585168
2027-08-12,Produto D,2802.421887214344,0.0,C057,2027-09-11,2027-09-19,2802.421887214344
2027-08-12,Marketing,0.0,1982.8162343685221,MKT,2027-08-12,2027-08-16,1982.8162343685221
2027-08-12,Produto C,7457.9118018557165,0.0,C286,2027-09-11,2027-09-23,7457.9118018557165
2027-08-12,Produto A,3723.97809052021,0.0,C360,2027-09-11,2027-09-06,3723.97809052021
2027-08-12,Produto A,6952.491028103347,0.0,C152,2027-09-11,2027-09-19,6952.491028103347
2027-08-13,Compra Equipamentos,0.0,1630.9350574158725,F001,2027-08-13,2027-08-13,1630.9350574158725
2027-08-13,Assinatura Anual,4482.962978819391,0.0,C449,2027-09-12,2027-09-15,4482.962978819391
2027-08-13,Produto B,3653.3292278284275,0.0,C449,2027-09-12,2027-09-23,3653.3292278284275
2027-08-13,Produto B,7156.210235026112,0.0,C409,2027-09-12,2027-09-19,7156.210235026112
2027-08-13,Compra Equipamentos,0.0,4046.3511616181863,S008,2027-08-13,2027-08-15,4046.3511616181863
2027-08-14,Produto A,5998.594700457366,0.0,C164,2027-09-13,2027-09-26,5998.594700457366
2027-08-14,Consultoria,3163.6646117764203,0.0,C180,2027-09-13,2027-09-15,3163.6646117764203
2027-08-14,Marketing,0.0,4187.390945960956,FIN,2027-08-14,2027-08-14,4187.390945960956
2027-08-14,Consultoria,5734.252083780669,0.0,C241,2027-09-13,2027-09-25,5734.252083780669
2027-08-14,Assinatura Trimestral,2808.9104234303136,0.0,C217,2027-09-13,2027-09-21,2808.9104234303136
2027-08-14,Assinatura Anual,3865.750506294076,0.0,C012,2027-09-13,2027-09-08,3865.750506294076
2027-08-15,Produto C,5755.890351325739,0.0,C281,2027-09-14,2027-09-10,5755.890351325739
2027-08-15,Despesa Patrocínios,0.0,4773.780725047263,MKT,2027-08-15,2027-08-18,4773.780725047263
2027-08-15,Assinatura Trimestral,3150.997089616409,0.0,C020,2027-09-14,2027-09-28,3150.997089616409
2027-08-15,Produto A,3555.942610048585,0.0,C377,2027-09-14,2027-09-27,3555.942610048585
2027-08-15,Suporte,5372.593190756044,0.0,C460,2027-09-14,2027-09-27,5372.593190756044
2027-08-15,Produto D,5696.476898161537,0.0,C012,2027-09-14,2027-09-23,5696.476898161537
2027-08-15,Consultoria,2792.464715544581,0.0,C067,2027-09-14,2027-09-15,2792.464715544581
2027-08-15,Pagamento Seguros,0.0,1711.6539420354497,MKT,2027-08-15,2027-08-16,1711.6539420354497
2027-08-15,Aluguel,0.0,3947.20094457703,F001,2027-08-15,2027-08-15,3947.20094457703
2027-08-15,Produto C,6156.093884437097,0.0,C385,2027-09-14,2027-09-21,6156.093884437097
2027-08-16,Produto B,5599.3091474480125,0.0,C255,2027-09-15,2027-09-23,5599.3091474480125
2027-08-16,Consultoria,6815.110290173584,0.0,C352,2027-09-15,2027-09-16,6815.110290173584
2027-08-16,Produto B,4170.962915822323,0.0,C490,2027-09-15,2027-09-30,4170.962915822323
2027-08-16,Consultoria,3905.149502601895,0.0,C229,2027-09-15,2027-09-25,3905.149502601895
2027-08-16,Produto A,4838.733612062722,0.0,C117,2027-09-15,2027-09-23,4838.733612062722
2027-08-16,Despesa Patrocínios,0.0,4428.302198154227,MKT,2027-08-16,2027-08-18,4428.302198154227
2027-08-16,Produto D,5634.583409562941,0.0,C468,2027-09-15,2027-09-10,5634.583409562941
2027-08-16,Compra Equipamentos,0.0,1946.5617047437813,FIN,2027-08-16,2027-08-19,1946.5617047437813
2027-08-16,Consultoria,6157.917161700039,0.0,C110,2027-09-15,2027-09-18,6157.917161700039
2027-08-16,Produto A,3583.437403733804,0.0,C201,2027-09-15,2027-09-12,3583.437403733804
2027-08-17,Compra Equipamentos,0.0,1767.6774856070606,FIN,2027-08-17,2027-08-20,1767.6774856070606
2027-08-17,Produto D,7709.497397996855,0.0,C266,2027-09-16,2027-09-14,7709.497397996855
2027-08-17,Produto B,6297.630703166846,0.0,C091,2027-09-16,2027-09-21,6297.630703166846
2027-08-17,Salários,0.0,2700.5219190561324,G006,2027-08-17,2027-08-17,2700.5219190561324
2027-08-17,Consultoria,5695.710114864187,0.0,C430,2027-09-16,2027-09-12,5695.710114864187
2027-08-17,Assinatura Anual,6651.163192970115,0.0,C028,2027-09-16,2027-09-23,6651.163192970115
2027-08-17,Aluguel,0.0,4036.0024971270086,MKT,2027-08-17,2027-08-19,4036.0024971270086
2027-08-18,Consultoria,5691.564647042829,0.0,C421,2027-09-17,2027-09-30,5691.564647042829
2027-08-18,Produto B,4486.040912041789,0.0,C279,2027-09-17,2027-09-14,4486.040912041789
2027-08-18,Produto D,4307.47753067067,0.0,C123,2027-09-17,2027-09-22,4307.47753067067
2027-08-18,Pagamento Impostos,0.0,2106.8316202737096,MKT,2027-08-18,2027-08-21,2106.8316202737096
2027-08-18,Assinatura Anual,4358.37430111969,0.0,C135,2027-09-17,2027-09-26,4358.37430111969
2027-08-18,Produto B,7127.4403406163165,0.0,C378,2027-09-17,2027-09-28,7127.4403406163165
2027-08-18,Assinatura Anual,3013.9141188489575,0.0,C210,2027-09-17,2027-09-12,3013.9141188489575
2027-08-18,Consultoria,3847.6267682536254,0.0,C163,2027-09-17,2027-09-12,3847.6267682536254
2027-08-19,Assinatura Trimestral,7512.740832063193,0.0,C180,2027-09-18,2027-09-21,7512.740832063193
2027-08-19,Produto D,3521.42430823259,0.0,C385,2027-09-18,2027-09-21,3521.42430823259
2027-08-19,Pagamento Impostos,0.0,2704.4152922259195,MKT,2027-08-19,2027-08-21,2704.4152922259195
2027-08-19,Produto B,7189.329704787016,0.0,C174,2027-09-18,2027-09-17,7189.329704787016
2027-08-19,Produto D,4155.634058662146,0.0,C016,2027-09-18,2027-09-19,4155.634058662146
2027-08-19,Despesa Patrocínios,0.0,3093.0752410960667,G006,2027-08-19,2027-08-20,3093.0752410960667
2027-08-19,Assinatura Trimestral,4305.506354246603,0.0,C213,2027-09-18,2027-09-16,4305.506354246603
2027-08-19,Compra Equipamentos,0.0,3097.9814325725097,G006,2027-08-19,2027-08-20,3097.9814325725097
2027-08-19,Marketing,0.0,2913.896191456151,MKT,2027-08-19,2027-08-20,2913.896191456151
2027-08-20,Assinatura Trimestral,6211.838854875785,0.0,C457,2027-09-19,2027-10-01,6211.838854875785
2027-08-20,Produto C,6903.530536110223,0.0,C334,2027-09-19,2027-09-22,6903.530536110223
2027-08-20,Consultoria,3142.1532586821168,0.0,C407,2027-09-19,2027-09-25,3142.1532586821168
2027-08-20,Suporte,3824.0647796904154,0.0,C298,2027-09-19,2027-09-28,3824.0647796904154
2027-08-20,Suporte,7707.32784713929,0.0,C205,2027-09-19,2027-09-18,7707.32784713929
2027-08-20,Aluguel,0.0,3288.095676991841,S008,2027-08-20,2027-08-20,3288.095676991841
2027-08-21,Compra Equipamentos,0.0,2705.530463068141,ADM,2027-08-21,2027-08-23,2705.530463068141
2027-08-21,Salários,0.0,2828.506071482053,F001,2027-08-21,2027-08-25,2828.506071482053
2027-08-21,Assinatura Anual,4836.110557534414,0.0,C197,2027-09-20,2027-09-30,4836.110557534414
2027-08-21,Despesa Patrocínios,0.0,4316.503517822584,MKT,2027-08-21,2027-08-22,4316.503517822584
2027-08-21,Pagamento Impostos,0.0,3204.4956805686784,S008,2027-08-21,2027-08-21,3204.4956805686784
2027-08-21,Suporte,3751.42600801387,0.0,C088,2027-09-20,2027-09-20,3751.42600801387
2027-08-21,Suporte,4971.429014428562,0.0,C051,2027-09-20,2027-10-02,4971.429014428562
2027-08-21,Assinatura Trimestral,5303.9142319245775,0.0,C308,2027-09-20,2027-09-16,5303.9142319245775
2027-08-22,Suporte,6271.757799231863,0.0,C038,2027-09-21,2027-09-24,6271.757799231863
2027-08-22,Aluguel,0.0,2733.3081881698363,F001,2027-08-22,2027-08-27,2733.3081881698363
2027-08-22,Produto D,4273.458861830843,0.0,C192,2027-09-21,2027-09-20,4273.458861830843
2027-08-22,Produto A,5010.496449765098,0.0,C275,2027-09-21,2027-09-19,5010.496449765098
2027-08-22,Assinatura Trimestral,5455.545469063992,0.0,C167,2027-09-21,2027-10-01,5455.545469063992
2027-08-22,Suporte,4242.322775309309,0.0,C345,2027-09-21,2027-09-17,4242.322775309309
2027-08-22,Produto C,3849.5470781468207,0.0,C234,2027-09-21,2027-09-27,3849.5470781468207
